"idclient","idcompany","idmember","idaccount","idcategory","defaultcategory","period_yyyymm","monthly_total"
1,"52","103406",INT96821,Other,Other,"2025-02",130275.76
1,"52","103406",INT96747,Other,Other,"2025-02",244786.90
1,"52","103406",INT96820,Other,Other,"2025-02",289174.54
1,"52","103406",INT96814,Other,Other,"2025-02",96764.94
1,"52","103406",INT96752,Other,Other,"2025-02",296875.42
1,"52","103406",INT96829,Other,Other,"2025-02",121791.70
1,"52","103406",INT96819,Other,Other,"2025-02",216191.02
1,"52","103406",INT96784,Other,Other,"2025-02",448192.72
1,"52","103406",INT96788,Other,Other,"2025-02",33072.26
1,"52","103406",INT96818,Other,Other,"2025-02",177436.62
1,"52","103406",INT96748,Other,Other,"2025-02",144494.54
1,"52","103406",INT96825,Other,Other,"2025-02",96220.02
1,"52","103406",INT96816,Other,Other,"2025-02",253940.48
1,"52","103406",INT96808,Other,Other,"2025-02",24458.22
1,"52","103406",INT96751,Other,Other,"2025-02",61762.92
1,"52","103406",INT96750,Other,Other,"2025-02",1826323.12
1,"52","103406",INT96828,Other,Other,"2025-02",318613.50
1,"52","103406",INT96749,Other,Other,"2025-02",122928.14
1,"52","103406",INT96811,Other,Other,"2025-01",138365.02
1,"52","103406",INT96748,Other,Other,"2025-01",283534.34
1,"52","103406",INT96818,Other,Other,"2025-01",389130.84
1,"52","103406",INT96813,Other,Other,"2025-01",11013.80
1,"52","103406",INT96814,Other,Other,"2025-01",132916.48
1,"52","103406",INT96786,Other,Other,"2025-01",405209.90
1,"52","103406",INT96772,Other,Other,"2025-01",375555.88
1,"52","103406",INT96827,Other,Other,"2025-01",142448.90
1,"52","103406",INT96810,Other,Other,"2025-01",202333.56
1,"52","103406",INT96788,Other,Other,"2025-01",60441.90
1,"52","103406",INT96785,Other,Other,"2025-01",430008.76
1,"52","103406",INT96749,Other,Other,"2025-01",309277.64
1,"52","103406",INT96820,Other,Other,"2025-01",509514.02
1,"52","103406",INT96776,Other,Other,"2025-01",136141.74
1,"52","103406",INT96819,Other,Other,"2025-01",405788.74
1,"52","103406",INT96777,Other,Other,"2025-01",308417.22
1,"52","103406",INT96829,Other,Other,"2025-01",251758.34
1,"52","103406",INT96745,Other,Other,"2025-01",6292.98
1,"52","103406",INT96784,Other,Other,"2025-01",809182.50
1,"52","103406",INT96824,Other,Other,"2025-01",40717.98
1,"52","103406",INT96828,Other,Other,"2025-01",606822.74
1,"52","103406",INT96752,Other,Other,"2025-01",323701.96
1,"52","103406",INT96743,Other,Other,"2025-01",237951.80
1,"52","103406",INT96815,Other,Other,"2025-01",106082.26
1,"52","103406",INT96771,Other,Other,"2025-01",22655.12
1,"52","103406",INT96751,Other,Other,"2025-01",54044.80
1,"52","103406",INT96738,Other,Other,"2025-01",4000.00
1,"52","103406",INT96775,Other,Other,"2025-01",871706.14
1,"52","103406",INT96774,Other,Other,"2025-01",426199.30
1,"52","103406",INT96746,Other,Other,"2025-01",359223.52
1,"52","103406",INT96823,Other,Other,"2025-01",220711.36
1,"52","103406",INT96778,Other,Other,"2025-01",483168.90
1,"52","103406",INT96754,Other,Other,"2025-01",27877.92
1,"52","103406",INT96780,Other,Other,"2025-01",4109.48
1,"52","103406",INT96809,Other,Other,"2025-01",180856.12
1,"52","103406",INT96781,Other,Other,"2025-01",339887.40
1,"52","103406",INT96964,Other,Other,"2025-01",49171.34
1,"52","103406",INT96825,Other,Other,"2025-01",97943.76
1,"52","103406",INT96816,Other,Other,"2025-01",518214.20
1,"52","103406",INT96812,Other,Other,"2025-01",632920.66
1,"52","103406",INT96750,Other,Other,"2025-01",2968385.36
1,"52","103406",INT96753,Other,Other,"2025-01",21370.38
1,"52","103406",INT96742,Other,Other,"2025-01",3008197.36
1,"52","103406",INT96826,Other,Other,"2025-01",141746.20
1,"52","103406",INT96822,Other,Other,"2025-01",480805.86
1,"52","103406",INT96821,Other,Other,"2025-01",253668.32
1,"52","103406",INT96741,Other,Other,"2025-01",651199.58
1,"52","103406",INT96808,Other,Other,"2025-01",29798.08
1,"52","103406",INT96779,Other,Other,"2025-01",568171.60
1,"52","103406",INT96747,Other,Other,"2025-01",518599.12
1,"52","103406",INT106724,Other,Other,"2025-01",24180401.46
1,"52","103406",INT104579,Other,Other,"2025-01",268743.74
1,"52","103406",INT106691,Other,Other,"2025-01",5689557.58
1,"52","103406",INT102305,Other,Other,"2025-01",72750.60
1,"52","103406",INT102306,Other,Other,"2025-01",122589.72
1,"52","103406",INT102304,Other,Other,"2025-01",362113.96
1,"52","103406",INT106691,Other,Other,"2024-12",4883677.48
1,"52","103406",INT102306,Other,Other,"2024-12",130566.34
1,"52","103406",INT106724,Other,Other,"2024-12",27326116.98
1,"52","103406",INT102305,Other,Other,"2024-12",74480.20
1,"52","103406",INT104579,Other,Other,"2024-12",321802.56
1,"52","103406",INT102304,Other,Other,"2024-12",308399.76
1,"52","103406",INT96772,Other,Other,"2024-12",312184.16
1,"52","103406",INT96775,Other,Other,"2024-12",746351.82
1,"52","103406",INT96751,Other,Other,"2024-12",59277.34
1,"52","103406",INT96774,Other,Other,"2024-12",342983.28
1,"52","103406",INT96813,Other,Other,"2024-12",11513.88
1,"52","103406",INT96825,Other,Other,"2024-12",247530.60
1,"52","103406",INT96810,Other,Other,"2024-12",230052.90
1,"52","103406",INT96771,Other,Other,"2024-12",21357.52
1,"52","103406",INT96823,Other,Other,"2024-12",376733.40
1,"52","103406",INT96746,Other,Other,"2024-12",326126.22
1,"52","103406",INT96754,Other,Other,"2024-12",30337.10
1,"52","103406",INT96747,Other,Other,"2024-12",633871.60
1,"52","103406",INT96753,Other,Other,"2024-12",20253.54
1,"52","103406",INT96750,Other,Other,"2024-12",2441212.30
1,"52","103406",INT96821,Other,Other,"2024-12",230041.70
1,"52","103406",INT96741,Other,Other,"2024-12",403163.58
1,"52","103406",INT96814,Other,Other,"2024-12",104595.30
1,"52","103406",INT96786,Other,Other,"2024-12",446628.18
1,"52","103406",INT96742,Other,Other,"2024-12",2513679.18
1,"52","103406",INT96820,Other,Other,"2024-12",472158.28
1,"52","103406",INT96784,Other,Other,"2024-12",963924.30
1,"52","103406",INT96824,Other,Other,"2024-12",42280.58
1,"52","103406",INT96752,Other,Other,"2024-12",325836.66
1,"52","103406",INT96809,Other,Other,"2024-12",225031.12
1,"52","103406",INT96819,Other,Other,"2024-12",337245.68
1,"52","103406",INT96829,Other,Other,"2024-12",355113.74
1,"52","103406",INT96826,Other,Other,"2024-12",127746.58
1,"52","103406",INT96785,Other,Other,"2024-12",468977.08
1,"52","103406",INT96788,Other,Other,"2024-12",65989.28
1,"52","103406",INT96749,Other,Other,"2024-12",302733.24
1,"52","103406",INT96818,Other,Other,"2024-12",468661.94
1,"52","103406",INT96827,Other,Other,"2024-12",126308.00
1,"52","103406",INT96748,Other,Other,"2024-12",186884.18
1,"52","103406",INT96828,Other,Other,"2024-12",444645.30
1,"52","103406",INT96811,Other,Other,"2024-12",124026.88
1,"52","103406",INT96808,Other,Other,"2024-12",30520.48
1,"52","103406",INT96816,Other,Other,"2024-12",425975.26
1,"52","103406",INT96964,Other,Other,"2024-12",24702.92
1,"52","103406",INT96778,Other,Other,"2024-12",428016.82
1,"52","103406",INT96822,Other,Other,"2024-12",491164.06
1,"52","103406",INT96743,Other,Other,"2024-12",233636.58
1,"52","103406",INT96781,Other,Other,"2024-12",328358.08
1,"52","103406",INT96777,Other,Other,"2024-12",309224.16
1,"52","103406",INT96738,Other,Other,"2024-12",17600.00
1,"52","103406",INT96815,Other,Other,"2024-12",158365.36
1,"52","103406",INT96776,Other,Other,"2024-12",134247.10
1,"52","103406",INT96745,Other,Other,"2024-12",8433.40
1,"52","103406",INT96779,Other,Other,"2024-12",652731.52
1,"52","103406",INT96812,Other,Other,"2024-12",274125.32
1,"52","103406",INT96780,Other,Other,"2024-12",7017.78
1,"52","103406",INT96814,Other,Other,"2024-11",125399.30
1,"52","103406",INT96781,Other,Other,"2024-11",391848.08
1,"52","103406",INT96827,Other,Other,"2024-11",141172.10
1,"52","103406",INT96750,Other,Other,"2024-11",2709330.64
1,"52","103406",INT96964,Other,Other,"2024-11",24660.54
1,"52","103406",INT96772,Other,Other,"2024-11",311727.22
1,"52","103406",INT96828,Other,Other,"2024-11",491313.64
1,"52","103406",INT96808,Other,Other,"2024-11",39563.54
1,"52","103406",INT96775,Other,Other,"2024-11",621265.98
1,"52","103406",INT96821,Other,Other,"2024-11",211428.90
1,"52","103406",INT96811,Other,Other,"2024-11",110703.16
1,"52","103406",INT96753,Other,Other,"2024-11",22611.74
1,"52","103406",INT96747,Other,Other,"2024-11",710389.20
1,"52","103406",INT96776,Other,Other,"2024-11",173785.70
1,"52","103406",INT96816,Other,Other,"2024-11",462130.46
1,"52","103406",INT96741,Other,Other,"2024-11",459742.18
1,"52","103406",INT96754,Other,Other,"2024-11",30760.18
1,"52","103406",INT96738,Other,Other,"2024-11",29800.00
1,"52","103406",INT96810,Other,Other,"2024-11",245101.08
1,"52","103406",INT96745,Other,Other,"2024-11",34309.82
1,"52","103406",INT96778,Other,Other,"2024-11",551645.00
1,"52","103406",INT96822,Other,Other,"2024-11",394295.58
1,"52","103406",INT96771,Other,Other,"2024-11",44059.46
1,"52","103406",INT96752,Other,Other,"2024-11",374647.92
1,"52","103406",INT96826,Other,Other,"2024-11",175212.38
1,"52","103406",INT96815,Other,Other,"2024-11",118538.62
1,"52","103406",INT96809,Other,Other,"2024-11",240166.44
1,"52","103406",INT96774,Other,Other,"2024-11",487092.48
1,"52","103406",INT96820,Other,Other,"2024-11",497214.68
1,"52","103406",INT96746,Other,Other,"2024-11",321732.40
1,"52","103406",INT96819,Other,Other,"2024-11",457441.68
1,"52","103406",INT96825,Other,Other,"2024-11",202805.80
1,"52","103406",INT96743,Other,Other,"2024-11",321877.60
1,"52","103406",INT96829,Other,Other,"2024-11",342257.88
1,"52","103406",INT96824,Other,Other,"2024-11",51774.72
1,"52","103406",INT96779,Other,Other,"2024-11",694898.22
1,"52","103406",INT96748,Other,Other,"2024-11",170568.78
1,"52","103406",INT96823,Other,Other,"2024-11",445382.50
1,"52","103406",INT96788,Other,Other,"2024-11",87660.92
1,"52","103406",INT96780,Other,Other,"2024-11",16540.64
1,"52","103406",INT96742,Other,Other,"2024-11",3022482.40
1,"52","103406",INT96777,Other,Other,"2024-11",410013.80
1,"52","103406",INT96785,Other,Other,"2024-11",503200.16
1,"52","103406",INT96786,Other,Other,"2024-11",551681.30
1,"52","103406",INT96749,Other,Other,"2024-11",179758.98
1,"52","103406",INT96784,Other,Other,"2024-11",1209163.50
1,"52","103406",INT96751,Other,Other,"2024-11",84681.26
1,"52","103406",INT96818,Other,Other,"2024-11",359129.60
1,"52","103406",INT96813,Other,Other,"2024-11",10915.16
1,"52","103406",INT96812,Other,Other,"2024-11",300292.96
1,"52","103406",INT102305,Other,Other,"2024-11",68170.58
1,"52","103406",INT106691,Other,Other,"2024-11",4747987.04
1,"52","103406",INT102304,Other,Other,"2024-11",410315.12
1,"52","103406",INT106724,Other,Other,"2024-11",27187559.08
1,"52","103406",INT102306,Other,Other,"2024-11",112775.40
1,"52","103406",INT104579,Other,Other,"2024-11",348690.26
1,"52","103406",INT102305,Other,Other,"2024-10",38518.72
1,"52","103406",INT102304,Other,Other,"2024-10",608963.26
1,"52","103406",INT102306,Other,Other,"2024-10",94775.50
1,"52","103406",INT106724,Other,Other,"2024-10",35910581.88
1,"52","103406",INT106691,Other,Other,"2024-10",5859742.98
1,"52","103406",INT104579,Other,Other,"2024-10",453018.78
1,"52","103406",INT96749,Other,Other,"2024-10",216767.44
1,"52","103406",INT96741,Other,Other,"2024-10",516383.26
1,"52","103406",INT96738,Other,Other,"2024-10",38459.70
1,"52","103406",INT96784,Other,Other,"2024-10",1774423.98
1,"52","103406",INT96825,Other,Other,"2024-10",239259.54
1,"52","103406",INT96785,Other,Other,"2024-10",811871.64
1,"52","103406",INT96824,Other,Other,"2024-10",52733.54
1,"52","103406",INT96786,Other,Other,"2024-10",749924.10
1,"52","103406",INT96823,Other,Other,"2024-10",550079.80
1,"52","103406",INT96780,Other,Other,"2024-10",5359.72
1,"52","103406",INT96779,Other,Other,"2024-10",856846.60
1,"52","103406",INT96778,Other,Other,"2024-10",625651.78
1,"52","103406",INT96777,Other,Other,"2024-10",607295.58
1,"52","103406",INT96776,Other,Other,"2024-10",320392.54
1,"52","103406",INT96775,Other,Other,"2024-10",1018643.70
1,"52","103406",INT96822,Other,Other,"2024-10",432387.20
1,"52","103406",INT96774,Other,Other,"2024-10",539685.62
1,"52","103406",INT96772,Other,Other,"2024-10",623568.46
1,"52","103406",INT96771,Other,Other,"2024-10",20191.10
1,"52","103406",INT96754,Other,Other,"2024-10",34334.34
1,"52","103406",INT96821,Other,Other,"2024-10",204516.24
1,"52","103406",INT96753,Other,Other,"2024-10",22933.34
1,"52","103406",INT96820,Other,Other,"2024-10",703390.16
1,"52","103406",INT96752,Other,Other,"2024-10",601848.62
1,"52","103406",INT96819,Other,Other,"2024-10",673726.72
1,"52","103406",INT96781,Other,Other,"2024-10",558133.26
1,"52","103406",INT96788,Other,Other,"2024-10",101359.08
1,"52","103406",INT96818,Other,Other,"2024-10",455031.38
1,"52","103406",INT96808,Other,Other,"2024-10",54714.14
1,"52","103406",INT96816,Other,Other,"2024-10",781622.10
1,"52","103406",INT96751,Other,Other,"2024-10",73285.72
1,"52","103406",INT96750,Other,Other,"2024-10",4028759.66
1,"52","103406",INT96809,Other,Other,"2024-10",367851.62
1,"52","103406",INT96815,Other,Other,"2024-10",164710.64
1,"52","103406",INT96810,Other,Other,"2024-10",488118.76
1,"52","103406",INT96964,Other,Other,"2024-10",24643.30
1,"52","103406",INT96811,Other,Other,"2024-10",145342.32
1,"52","103406",INT96827,Other,Other,"2024-10",187149.04
1,"52","103406",INT96828,Other,Other,"2024-10",1114726.66
1,"52","103406",INT96748,Other,Other,"2024-10",494580.48
1,"52","103406",INT96829,Other,Other,"2024-10",409980.90
1,"52","103406",INT96812,Other,Other,"2024-10",527713.86
1,"52","103406",INT96814,Other,Other,"2024-10",147746.34
1,"52","103406",INT96747,Other,Other,"2024-10",1451396.10
1,"52","103406",INT96813,Other,Other,"2024-10",9945.30
1,"52","103406",INT96746,Other,Other,"2024-10",315095.44
1,"52","103406",INT96826,Other,Other,"2024-10",203940.82
1,"52","103406",INT96745,Other,Other,"2024-10",8436.52
1,"52","103406",INT96743,Other,Other,"2024-10",433417.78
1,"52","103406",INT96742,Other,Other,"2024-10",3197853.12
1,"52","103406",INT96772,Other,Other,"2024-09",690208.22
1,"52","103406",INT96822,Other,Other,"2024-09",570149.90
1,"52","103406",INT96752,Other,Other,"2024-09",583528.40
1,"52","103406",INT96774,Other,Other,"2024-09",593297.84
1,"52","103406",INT96738,Other,Other,"2024-09",20800.00
1,"52","103406",INT96812,Other,Other,"2024-09",658561.52
1,"52","103406",INT96813,Other,Other,"2024-09",14109.80
1,"52","103406",INT96781,Other,Other,"2024-09",573167.36
1,"52","103406",INT96788,Other,Other,"2024-09",87789.86
1,"52","103406",INT96746,Other,Other,"2024-09",362667.06
1,"52","103406",INT96751,Other,Other,"2024-09",78476.34
1,"52","103406",INT96820,Other,Other,"2024-09",638118.20
1,"52","103406",INT96775,Other,Other,"2024-09",1029670.12
1,"52","103406",INT96748,Other,Other,"2024-09",283957.40
1,"52","103406",INT96776,Other,Other,"2024-09",446954.86
1,"52","103406",INT96741,Other,Other,"2024-09",488307.88
1,"52","103406",INT96745,Other,Other,"2024-09",7847.26
1,"52","103406",INT96753,Other,Other,"2024-09",24266.00
1,"52","103406",INT96749,Other,Other,"2024-09",244957.72
1,"52","103406",INT96777,Other,Other,"2024-09",559062.14
1,"52","103406",INT96826,Other,Other,"2024-09",227124.98
1,"52","103406",INT96778,Other,Other,"2024-09",788954.56
1,"52","103406",INT96814,Other,Other,"2024-09",110832.40
1,"52","103406",INT96742,Other,Other,"2024-09",3148509.72
1,"52","103406",INT96743,Other,Other,"2024-09",361130.04
1,"52","103406",INT96816,Other,Other,"2024-09",657211.80
1,"52","103406",INT96779,Other,Other,"2024-09",1013793.18
1,"52","103406",INT96808,Other,Other,"2024-09",69035.78
1,"52","103406",INT96780,Other,Other,"2024-09",3925.24
1,"52","103406",INT96784,Other,Other,"2024-09",1732813.46
1,"52","103406",INT96821,Other,Other,"2024-09",266867.52
1,"52","103406",INT96823,Other,Other,"2024-09",431206.90
1,"52","103406",INT96786,Other,Other,"2024-09",871373.40
1,"52","103406",INT96750,Other,Other,"2024-09",3084077.48
1,"52","103406",INT96754,Other,Other,"2024-09",69490.96
1,"52","103406",INT96829,Other,Other,"2024-09",350898.28
1,"52","103406",INT96824,Other,Other,"2024-09",46316.08
1,"52","103406",INT96785,Other,Other,"2024-09",813548.84
1,"52","103406",INT96827,Other,Other,"2024-09",212990.34
1,"52","103406",INT96747,Other,Other,"2024-09",1054804.36
1,"52","103406",INT96811,Other,Other,"2024-09",130465.02
1,"52","103406",INT96825,Other,Other,"2024-09",477833.32
1,"52","103406",INT96964,Other,Other,"2024-09",24651.24
1,"52","103406",INT96828,Other,Other,"2024-09",1155975.12
1,"52","103406",INT96810,Other,Other,"2024-09",457755.50
1,"52","103406",INT96819,Other,Other,"2024-09",622327.76
1,"52","103406",INT96771,Other,Other,"2024-09",22026.34
1,"52","103406",INT96815,Other,Other,"2024-09",136025.12
1,"52","103406",INT96809,Other,Other,"2024-09",307733.18
1,"52","103406",INT96818,Other,Other,"2024-09",405625.86
1,"52","103406",INT104579,Other,Other,"2024-09",473353.16
1,"52","103406",INT102305,Other,Other,"2024-09",144715.06
1,"52","103406",INT106691,Other,Other,"2024-09",4803222.34
1,"52","103406",INT106724,Other,Other,"2024-09",23322482.66
1,"52","103406",INT102306,Other,Other,"2024-09",254000.28
1,"52","103406",INT102304,Other,Other,"2024-09",605062.92
1,"52","103406",INT106691,Other,Other,"2024-08",6129221.94
1,"52","103406",INT102305,Other,Other,"2024-08",120397.64
1,"52","103406",INT102306,Other,Other,"2024-08",331198.54
1,"52","103406",INT106724,Other,Other,"2024-08",14377400.36
1,"52","103406",INT104579,Other,Other,"2024-08",442701.64
1,"52","103406",INT102304,Other,Other,"2024-08",577821.12
1,"52","103406",INT96749,Other,Other,"2024-08",229739.60
1,"52","103406",INT96809,Other,Other,"2024-08",421299.28
1,"52","103406",INT96828,Other,Other,"2024-08",1144472.22
1,"52","103406",INT96785,Other,Other,"2024-08",1022944.40
1,"52","103406",INT96742,Other,Other,"2024-08",3272628.20
1,"52","103406",INT96750,Other,Other,"2024-08",3203024.22
1,"52","103406",INT96751,Other,Other,"2024-08",70115.66
1,"52","103406",INT96816,Other,Other,"2024-08",759179.64
1,"52","103406",INT96808,Other,Other,"2024-08",92742.38
1,"52","103406",INT96818,Other,Other,"2024-08",424321.88
1,"52","103406",INT96825,Other,Other,"2024-08",523432.30
1,"52","103406",INT96748,Other,Other,"2024-08",256439.96
1,"52","103406",INT96812,Other,Other,"2024-08",435642.64
1,"52","103406",INT96788,Other,Other,"2024-08",88768.60
1,"52","103406",INT96829,Other,Other,"2024-08",295758.44
1,"52","103406",INT96819,Other,Other,"2024-08",758221.08
1,"52","103406",INT96752,Other,Other,"2024-08",581174.42
1,"52","103406",INT96826,Other,Other,"2024-08",277934.86
1,"52","103406",INT96820,Other,Other,"2024-08",637027.38
1,"52","103406",INT96753,Other,Other,"2024-08",20042.48
1,"52","103406",INT96781,Other,Other,"2024-08",449810.40
1,"52","103406",INT96814,Other,Other,"2024-08",142113.36
1,"52","103406",INT96821,Other,Other,"2024-08",280108.38
1,"52","103406",INT96754,Other,Other,"2024-08",477176.46
1,"52","103406",INT96738,Other,Other,"2024-08",23000.00
1,"52","103406",INT96747,Other,Other,"2024-08",1313411.80
1,"52","103406",INT96822,Other,Other,"2024-08",586464.46
1,"52","103406",INT96771,Other,Other,"2024-08",23655.94
1,"52","103406",INT96772,Other,Other,"2024-08",983528.94
1,"52","103406",INT96774,Other,Other,"2024-08",596714.12
1,"52","103406",INT96740,Other,Other,"2024-08",185600.00
1,"52","103406",INT96813,Other,Other,"2024-08",10252.38
1,"52","103406",INT96741,Other,Other,"2024-08",10686211.88
1,"52","103406",INT96746,Other,Other,"2024-08",444798.00
1,"52","103406",INT96775,Other,Other,"2024-08",1107118.66
1,"52","103406",INT96776,Other,Other,"2024-08",793467.62
1,"52","103406",INT96745,Other,Other,"2024-08",9471.24
1,"52","103406",INT96777,Other,Other,"2024-08",584422.40
1,"52","103406",INT96778,Other,Other,"2024-08",671072.52
1,"52","103406",INT96779,Other,Other,"2024-08",840270.40
1,"52","103406",INT96743,Other,Other,"2024-08",348285.72
1,"52","103406",INT96780,Other,Other,"2024-08",7420.74
1,"52","103406",INT96823,Other,Other,"2024-08",451792.12
1,"52","103406",INT96786,Other,Other,"2024-08",956571.16
